# Athena++ data at time=1.600000e-01  cycle=602  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3         Bcc1         Bcc2         Bcc3     
0115 -2.78320e-01  3.07641e-01  8.63774e-02 -1.05406e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.53821e-01  0.00000e+00
0116 -2.76367e-01  3.03290e-01  8.46710e-02 -1.04431e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.51645e-01  0.00000e+00
0117 -2.74414e-01  2.98984e-01  8.29924e-02 -1.03455e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.49492e-01  0.00000e+00
0118 -2.72461e-01  2.94725e-01  8.13413e-02 -1.02480e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.47362e-01  0.00000e+00
0119 -2.70508e-01  2.90511e-01  7.97173e-02 -1.01505e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.45256e-01  0.00000e+00
0120 -2.68555e-01  2.86343e-01  7.81200e-02 -1.00529e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.43172e-01  0.00000e+00
0121 -2.66602e-01  2.82220e-01  7.65491e-02 -9.95542e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.41110e-01  0.00000e+00
0122 -2.64648e-01  2.78142e-01  7.50044e-02 -9.85788e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.39071e-01  0.00000e+00
0123 -2.62695e-01  2.74108e-01  7.34853e-02 -9.76035e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.37054e-01  0.00000e+00
0124 -2.60742e-01  2.70119e-01  7.19917e-02 -9.66282e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.35059e-01  0.00000e+00
0125 -2.58789e-01  2.66173e-01  7.05232e-02 -9.56528e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.33087e-01  0.00000e+00
0126 -2.56836e-01  2.62271e-01  6.90794e-02 -9.46774e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.31136e-01  0.00000e+00
0127 -2.54883e-01  2.58413e-01  6.76600e-02 -9.37020e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.29206e-01  0.00000e+00
0128 -2.52930e-01  2.54597e-01  6.62647e-02 -9.27266e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.27298e-01  0.00000e+00
0129 -2.50977e-01  2.50824e-01  6.48932e-02 -9.17511e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.25412e-01  0.00000e+00
0130 -2.49023e-01  2.47093e-01  6.35452e-02 -9.07756e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.23546e-01  0.00000e+00
0131 -2.47070e-01  2.43404e-01  6.22203e-02 -8.98000e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.21702e-01  0.00000e+00
0132 -2.45117e-01  2.39757e-01  6.09183e-02 -8.88245e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.19878e-01  0.00000e+00
0133 -2.43164e-01  2.36151e-01  5.96388e-02 -8.78488e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.18075e-01  0.00000e+00
0134 -2.41211e-01  2.32586e-01  5.83815e-02 -8.68732e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.16293e-01  0.00000e+00
0135 -2.39258e-01  2.29062e-01  5.71461e-02 -8.58974e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.14531e-01  0.00000e+00
0136 -2.37305e-01  2.25579e-01  5.59323e-02 -8.49216e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.12789e-01  0.00000e+00
